published_at,type,scope,mo,geo,place,expected_sign,source_url,rule,EventCode,n_articles
2024-09-26,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.foxweather.com/extreme-weather/hurricane-helene-storm-surge-flood-florida-gulf-coast,url,060,4
2024-09-27,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.tampabay.com/hurricane/2024/09/27/hurricane-helene-tampa-bay-florida-rescues-flooding/,url,073,20
2024-09-27,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://grist.org/extreme-weather/this-florida-neighborhood-recovered-from-flood-after-flood-will-it-survive-helene/,url,073,12
2024-09-27,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/hurricane-helene-destroys-homes-shore-acres-neighborhood-experiences-4th-flooding-event-4-years,url,040,10
2024-09-28,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/pinellas-barrier-islands-remain-closed-amid-water-shutoff-evacuations,url,080,10
2024-10-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Russia-begins-evacuating-its-citizens-from-Lebanon-47992733/,url,160,56
2024-10-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://aninews.in/news/world/middle-east/russia-evacuates-families-of-diplomats-from-lebanon-amid-escalating-conflict20241003232325/,url,025,30
2024-10-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.themoscowtimes.com/2024/10/03/russia-evacuates-diplomats-family-members-from-lebanon-a86570,url,160,10
2024-10-03,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/pinellas-county-begins-storm-debris-pickup-neighborhoods-saw-bad-flooding-during-helene,url,120,10
2024-10-03,disaster,unmatched,,,"Tavolga, Novosibirskaya Oblast', Russia",positive,https://www.irishdentist.ie/the-idf-asks-civilians-to-evacuate-25-locations-in-southern-lebanon/2901/,url,0233,6
2024-10-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.arkansasonline.com/news/2024/oct/04/lebanese-evacuations-urged-with-israeli-operation/,url,020,16
2024-10-05,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://ynaija.com/top-5-stories-of-the-day-fg-announces-plan-to-evacuate-nigerians-in-lebanon-over-israel-bombings/,url,160,10
2024-10-05,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.khq.com/fires/level-3-go-now-evacuations-issued-for-fire-near-moscow-prompting-road-closures/article_d98a7df8-82a7-11ef-83ff-4f26a818d9f9.html,url,010,6
2024-10-06,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.aa.com.tr/en/europe/nearly-1-000-taking-part-in-massive-estonian-evacuation-exercise/3352732,url,042,10
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.aol.com/florida-prepares-massive-evacuations-hurricane-041251396.html,url,0841,176
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.healthleadersmedia.com/hlm-communities/pinellas-county-st-petersburg-orders-mandatory-evacuations-healthcare-facilities,url,166,8
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.preventionweb.net/news/new-app-developed-usf-researchers-tracks-flooding-coastal-communities-during-hurricane-helene,url,013,8
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.pennlive.com/weather/2024/10/hurricane-milton-upgraded-to-category-5-storm-as-florida-orders-evacuations.html,url,166,6
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.independent.co.uk/news/world/americas/hurricane-milton-florida-evacuation-zones-path-tracker-b2624859.html,url,174,6
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/pinellas-sheriff-vows-shut-down-businesses-dont-heed-evacuation-orders-ahead-hurricane-milton,url,174,5
2024-10-07,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://news.sky.com/story/hurricane-milton-strengthens-into-category-5-storm-as-florida-prepares-for-biggest-evacuation-in-seven-years-13229571,url,010,1
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.sungazette.com/uncategorized/2024/10/hurricane-milton-is-a-category-5-florida-orders-evacuations-and-scrambles-to-clear-helenes-debris/,url,166,202
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.rnz.co.nz/news/world/530205/evacuate-now-biden-tells-those-in-hurricane-milton-s-path,url,166,17
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://patch.com/florida/stpete/tampa-bay-area-residents-evacuate-hurricane-milton-takes-aim-fl,url,043,10
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://chicago.suntimes.com/weather/2024/10/07/hurricane-milton-category-5-florida-prepares-evacuations-climate-change-environment-warming,url,130,8
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.straitstimes.com/world/united-states/florida-ports-closed-millions-ordered-to-evacuate-ahead-of-hurricane-milton,url,174,7
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.hindustantimes.com/world-news/us-news/monstrous-hurricane-milton-targets-florida-triggering-evacuations-101728416277590.html,url,166,6
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.iwradio.co.uk/news/sky-news/hurricane-milton-strengthens-into-category-5-storm-as-florida-prepares-for-biggest-evacuation-in-seven-years/,url,010,5
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.theweathernetwork.com/en/news/weather/forecasts/floridians-urged-to-follow-evacuation-orders-as-dangerous-hurricane-milton-nears,url,166,4
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.sungazette.com/news/national-news-apwire/2024/10/hurricane-milton-strengthens-into-a-category-4-florida-prepares-for-evacuations-and-storm-surge/,url,0841,4
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.yahoo.com/news/floridians-evacuate-dmv-hurricane-milton-193716383.html,url,042,4
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.adn.com/nation-world/2024/10/07/milton-is-a-category-5-hurricane-florida-orders-evacuations-and-scrambles-to-clear-helenes-debris/,url,174,2
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,http://www.theridgefieldpress.com/news/article/florida-prepares-for-massive-evacuations-as-19820051.php,url,174,2
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,http://www.newson6.com/story/6705693e714a01ba20a3afd8/hurricane-milton-a-powerful-category-4-storm-takes-aim-at-floridas-gulf-coast-prompting-mass-evacuations,url,138,2
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://forward.com/fast-forward/661885/hurricane-milton-evacuation-tampa-bay-yom-kippur/,url,013,2
2024-10-08,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.news18.com/world/over-1000-temporarily-evacuated-from-crimea-oil-terminal-fire-mayor-tkachenko-confirms-9078433.html,url,190,1
2024-10-08,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://news.sky.com/story/hurricane-milton-set-to-bring-huge-storm-surge-as-florida-prepares-for-biggest-evacuation-in-seven-years-13229571,url,010,1
2024-10-09,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.nbcnews.com/weather/hurricanes/florida-mobile-home-park-told-evacuate-residents-nowhere-go-rcna174544,url,043,17
2024-10-09,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.originalfm.com/news/headlines/hurricane-milton-popular-tiktok-user-lieutenant-dan-ignores-official-and-expert-advice-to-evacuate/,url,120,4
2024-10-09,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wpxi.com/news/local/florida-residents-describe-frightening-evacuations-ahead-hurricane-milton-making-landfall/AMW6BYLP45HB5MFGYU2OAAT4ZM/,url,030,3
2024-10-09,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.yahoo.com/news/dangerous-milton-threatens-flood-cities-101717208.html,url,013,3
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://pressofatlanticcity.com/news/nation-world/weather/millions-without-power-after-hurricane-milton-slams-florida-causes-deaths-and-flooding/article_386d628f-4b33-57d8-a1a6-670dee87c3a2.html,url,130,162
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.seasideradio.co.uk/news/uk-news/item/111782-hurricane-milton-popular-tiktok-user-lieutenant-dan-ignores-official-and-expert-advice-to-evacuate,url,020,26
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.courthousenews.com/9-dead-millions-at-flooding-risk-and-without-power-in-wake-of-hurricane-milton/,url,100,8
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,http://www.houstonchronicle.com/news/article/time-to-evacuate-is-running-out-as-hurricane-19825474.php,url,1712,6
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wwno.org/coastal-desk/2024-10-09/more-than-1-9-million-without-power-as-hurricane-milton-slams-florida-causes-deaths-and-flooding,url,013,6
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://herald-review.com/news/nation-world/weather/millions-without-power-after-hurricane-milton-slams-florida-causes-deaths-and-flooding/article_83661782-aa32-597e-adb3-1f7a22c60827.html,url,042,6
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.stltoday.com/news/nation-world/weather/millions-without-power-after-hurricane-milton-slams-florida-causes-deaths-and-flooding/article_61c49c3a-f540-58c4-9e4e-defb10b024a8.html,url,043,2
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.news4jax.com/weather/2024/10/10/florida-flooding-still-a-fear-in-the-aftermath-of-hurricane-milton-including-along-st-johns-river/,url,020,2
2024-10-10,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://popculture.com/trending/news/theres-no-gas-florida-mom-details-failed-hurricane-milton-evacuation-attempt/,url,043,1
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://fun107.com/westport-woman-florida-evacuation-story/,url,051,24
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.upi.com/Top_News/2024/10/11/Milton-death-toll-rises-16-rescuers-navigate-rising-Tampa-Bay-floodwaters/8471728666255/,url,190,16
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://muscatinejournal.com/news/nation-world/weather/millions-without-power-after-hurricane-milton-slams-florida-causes-deaths-and-flooding/article_0b4445ff-4437-530e-98c4-1c9b309ab16c.html,url,130,11
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.itv.com/news/2024-10-11/please-get-out-now-authorities-in-florida-warn-of-rising-floodwaters,url,010,10
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.yahoo.com/news/florida-residents-returning-flooded-streets-220700780.html,url,046,6
2024-10-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.kten.com/news/national/florida-residents-are-returning-to-flooded-streets-and-homes-gone-after-milton/article_806a9d4f-e6d7-5ea6-ba27-b8e162079cc9.html,url,046,3
2024-10-13,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.northcountrypublicradio.org/news/npr/nx-s1-5149899/power-outages-fuel-shortages-and-flooding-impacting-floridians-3-days-after-milton,url,040,4
2024-10-13,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wuwf.org/florida-news/2024-10-11/power-outages-fuel-shortages-and-flooding-impacting-floridians-3-days-after-milton,url,042,3
2024-10-14,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/nearly-37-000-residents-evacuated-231300956.html,url,160,10
2024-10-14,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.albawaba.com/news/30000-russians-evacuated-ukranian-1589279,url,160,6
2024-10-15,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/south-st-pete-neighbors-return-home-many-still-flooded-around-lake-maggiore,url,073,20
2024-10-16,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.tampabay.com/hurricane/2024/10/16/hurricane-milton-lessons-tornado-building-flooding-storm-evacuation/,url,071,8
2024-10-18,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://grist.org/extreme-weather/when-hurricane-evacuation-isnt-an-option/,url,046,1
2024-10-19,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://truthout.org/articles/sometimes-hurricane-evacuation-isnt-an-option/,url,042,1
2024-10-24,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/firehose-election-conspiracy-theories-floods-090050857.html,url,090,18
2024-10-25,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/firehose-election-conspiracy-theories-floods-090058254.html,url,090,50
2024-10-25,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wtsp.com/article/weather/hurricane/flooded-damaged-homes-being-sold-in-tampa-bay-as-is/67-77beb96b-9a9e-4a3f-ae89-26fb9c9f1609,url,020,10
2024-10-26,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/firehose-election-conspiracy-theories-floods-130016881.html,url,090,6
2024-10-27,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/firehose-election-conspiracy-theories-floods-120722112.html,url,090,2
2024-10-28,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/flooded-disneyworld-russia-cuba-pushed-183634577.html,url,020,20
2024-10-28,disaster,unmatched,,,"Zvezda, Novgorodskaya Oblast', Russia",positive,https://www.dailymail.co.uk/sciencetech/article-14010229/Astronauts-ISS-urgent-evacuation-NASA.html,url,042,10
2024-10-28,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/firehose-election-conspiracy-theories-floods-095551872.html,url,090,2
2024-10-29,disaster,unmatched,,,"Zarya, Vladimirskaya Oblast', Russia",positive,https://www.dailymail.co.uk/sciencetech/article-14015087/NASA-ISS-leaking-cracking-evacuation-fears.html,url,071,5
2024-10-29,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.miragenews.com/hurricanes-helene-milton-coastal-flooding-1346812/,url,013,4
2024-10-30,disaster,unmatched,,,"Zvezda, Novgorodskaya Oblast', Russia",positive,https://www.dailymail.co.uk/sciencetech/article-14019049/ISS-evacuated-IMMEDIATELY-Expert-warns.html,url,013,5
2024-10-31,disaster,unmatched,,,"Zvezda, Novgorodskaya Oblast', Russia",positive,https://eng.obozrevatel.com/section-news/news-how-nasa-is-going-to-evacuate-astronauts-from-the-iss-a-rough-plan-has-been-posted-online-31-10-2024.html,url,050,10
2024-11-01,disaster,unmatched,,,"Zvezda, Novgorodskaya Oblast', Russia",positive,https://legalinsurrection.com/2024/11/astronauts-aboard-international-space-station-told-to-prepare-for-urgent-evacuation/,url,030,10
2024-11-01,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://highlandcountypress.com/headlines/firehose-election-conspiracy-theories-floods-final-days-campaign,url,090,2
2024-11-02,disaster,unmatched,,,"Zvezda, Novgorodskaya Oblast', Russia",positive,https://wattsupwiththat.com/2024/11/02/astronauts-aboard-international-space-station-told-to-prepare-for-urgent-evacuation/,url,030,10
2024-11-05,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.dailymaverick.co.za/article/2024-11-05-zelensky-warns-of-global-instability-after-north-korean-troop-clash-us-polling-sites-evacuated-after-fake-russian-bomb-threats/,url,166,10
